time,open,high,low,close,volume
1730496600000,2496.13,2501.17,2486.9,2491.9,7943.18
1730496900000,2491.9,2493.09,2484.08,2491.25,7847.31
1730497200000,2491.25,2493.73,2488.39,2491.09,1193.39
1730497500000,2491.09,2494.89,2488.93,2494.06,2600.59
1730497800000,2494.06,2501.14,2493.8,2501.14,2396.85
1730498100000,2501.14,2507.88,2499.9,2505.65,4298.73
1730498400000,2505.65,2510.05,2503.56,2506.15,4438.54
1730498700000,2506.15,2510.17,2505.95,2508.07,1690.15
1730499000000,2508.07,2511.79,2508.06,2511.59,1073.34
1730499300000,2511.59,2513.0,2507.01,2507.09,2252.8
1730499600000,2507.09,2507.9,2503.53,2503.69,2435.22
1730499900000,2503.69,2505.79,2503.69,2504.8,1050.24
1730500200000,2504.8,2509.65,2504.41,2509.24,973.25
1730500500000,2509.24,2511.99,2507.26,2511.8,370.62
1730500800000,2511.8,2513.34,2510.86,2512.25,998.1
1730501100000,2512.25,2512.8,2510.07,2512.8,571.45
1730501400000,2512.8,2513.16,2511.09,2511.82,413.22
1730501700000,2511.82,2514.07,2511.72,2513.09,555.72
1730502000000,2513.09,2514.0,2510.2,2514.0,812.63
1730502300000,2514.0,2515.89,2513.63,2515.5,1194.91
1730502600000,2515.5,2516.0,2514.01,2514.23,798.99
1730502900000,2514.23,2515.5,2510.7,2513.73,564.44
1730503200000,2513.73,2514.85,2511.61,2514.51,551.82
1730503500000,2514.51,2517.39,2514.51,2515.1,771.02
1730503800000,2515.1,2516.42,2513.59,2513.65,490.56
1730504100000,2513.65,2515.01,2513.51,2514.38,184.2
1730504400000,2514.38,2515.03,2513.7,2514.53,207.45
1730504700000,2514.53,2514.53,2512.4,2513.8,191.53
1730505000000,2513.8,2514.69,2512.85,2513.73,145.5
1730505300000,2513.73,2513.76,2511.4,2511.41,370.77
1730505600000,2511.41,2516.55,2511.16,2515.66,731.99
1730505900000,2515.66,2516.04,2513.86,2516.04,594.55
1730506200000,2516.04,2518.33,2515.6,2518.33,734.65
1730506500000,2518.33,2518.45,2513.71,2515.8,1283.08
1730506800000,2515.8,2517.41,2515.7,2516.48,607.28
1730507100000,2516.48,2520.29,2516.48,2517.26,1068.68
1730507400000,2517.26,2517.69,2513.56,2516.2,530.28
1730507700000,2516.2,2517.76,2516.0,2516.56,351.2
1730508000000,2516.56,2516.65,2515.48,2515.81,411.68
1730508300000,2515.81,2517.5,2514.69,2515.99,336.16
1730508600000,2515.99,2517.59,2514.4,2515.12,350.82
1730508900000,2515.12,2516.93,2514.85,2516.2,338.55
1730509200000,2516.2,2517.75,2514.28,2515.5,311.46
1730509500000,2515.5,2519.86,2515.01,2517.39,648.47
1730509800000,2517.39,2517.6,2515.06,2515.2,399.78
1730510100000,2515.2,2515.21,2511.06,2512.73,550.97
1730510400000,2512.73,2512.73,2511.32,2512.54,379.59
1730510700000,2512.54,2515.41,2512.54,2515.21,1473.13
1730511000000,2515.21,2515.21,2512.21,2512.85,613.7
1730511300000,2512.85,2515.0,2512.85,2514.31,279.46
1730511600000,2514.31,2517.82,2514.21,2516.67,458.49
1730511900000,2516.67,2516.67,2515.01,2515.53,150.03
1730512200000,2515.53,2515.54,2513.87,2514.01,179.87
1730512500000,2514.01,2515.53,2513.69,2515.05,144.0
1730512800000,2515.05,2516.05,2514.46,2515.29,336.93
1730513100000,2515.29,2517.5,2515.04,2517.17,499.92
1730513400000,2517.17,2518.49,2516.02,2516.83,537.26
